ENS,Folio,Region,Comuna,Region,Comuna,Comuna_CENSO2017,CENSO2017,Comuna_CENSO,CENSO2017
2010,1871,,,,VALPARAISO,VALPARAÍSO,5101,VALPARAÍSO,5101
2010,1872,,,,VALPARAISO,VALPARAÍSO,5101,VALPARAÍSO,5101
2010,1873,,,,VALPARAISO,VALPARAÍSO,5101,VALPARAÍSO,5101
2010,1874,,,,VALPARAISO,VALPARAÍSO,5101,VALPARAÍSO,5101
2010,1875,,,,VALPARAISO,VALPARAÍSO,5101,VALPARAÍSO,5101
2010,1876,,,,VALPARAISO,VALPARAÍSO,5101,VALPARAÍSO,5101
2010,1877,,,,VALPARAISO,VALPARAÍSO,5101,VALPARAÍSO,5101
2010,1878,,,,VALPARAISO,VALPARAÍSO,5101,VALPARAÍSO,5101
2010,1879,,,,VALPARAISO,VALPARAÍSO,5101,VALPARAÍSO,5101
2010,1880,,,,VALPARAISO,VALPARAÍSO,5101,VALPARAÍSO,5101
2010,1881,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1882,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1883,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1884,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1885,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1886,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1887,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1888,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1889,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1890,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1891,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1892,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1893,,,,QUILPUE,QUILPUÉ,5801,QUILPUÉ,5801
2010,1894,,,,VILLA ALEMANA,VILLA ALEMANA,5804,VILLA ALEMANA,5804
2010,1895,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1896,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1897,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1898,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1899,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1900,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1901,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1902,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1903,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1904,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1905,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1906,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1907,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1908,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1909,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1910,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1911,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1912,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1913,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1914,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1915,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1916,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1917,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1918,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1919,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1920,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1921,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1922,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1923,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1924,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1925,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1926,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1927,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1928,,,,VIÑA DEL MAR,VIÑA DEL MAR,5109,VIÑA DEL MAR,5109
2010,1929,,,,SAN ANTONIO,SAN ANTONIO,5601,SAN ANTONIO,5601
2010,1930,,,,SAN ANTONIO,SAN ANTONIO,5601,SAN ANTONIO,5601
2010,1931,,,,SAN ANTONIO,SAN ANTONIO,5601,SAN ANTONIO,5601
2010,1932,,,,SAN ANTONIO,SAN ANTONIO,5601,SAN ANTONIO,5601
2010,1933,,,,SAN ANTONIO,SAN ANTONIO,5601,SAN ANTONIO,5601
2010,1934,,,,SAN ANTONIO,SAN ANTONIO,5601,SAN ANTONIO,5601
2010,1935,,,,SAN ANTONIO,SAN ANTONIO,5601,SAN ANTONIO,5601
2010,1936,,,,SAN ANTONIO,SAN ANTONIO,5601,SAN ANTONIO,5601
2010,1937,,,,SAN ANTONIO,SAN ANTONIO,5601,SAN ANTONIO,5601
2010,1938,,,,SAN ANTONIO,SAN ANTONIO,5601,SAN ANTONIO,5601
2010,1939,,,,SAN ANTONIO,SAN ANTONIO,5601,SAN ANTONIO,5601
2010,1940,,,,SAN ANTONIO,SAN ANTONIO,5601,SAN ANTONIO,5601
2010,1941,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1942,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1943,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1944,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1945,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1946,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1947,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1948,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1949,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1950,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1951,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1952,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1953,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1954,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1955,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1956,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1957,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1958,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1959,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1960,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1961,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1962,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1963,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1964,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1965,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1966,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1967,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1968,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1969,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1970,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1971,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1972,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1973,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1974,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1975,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1976,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1977,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1978,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1979,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1980,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1981,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1982,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1983,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1984,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1985,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1986,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1987,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1988,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1989,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1990,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1991,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1992,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1993,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1994,,,,RANCAGUA,RANCAGUA,6101,RANCAGUA,6101
2010,1995,,,,COINCO,COINCO,6103,COINCO,6103
2010,1996,,,,COINCO,COINCO,6103,COINCO,6103
2010,1997,,,,COINCO,COINCO,6103,COINCO,6103
2010,1998,,,,COINCO,COINCO,6103,COINCO,6103
2010,1999,,,,COINCO,COINCO,6103,COINCO,6103
2010,2000,,,,COINCO,COINCO,6103,COINCO,6103
2010,2001,,,,COINCO,COINCO,6103,COINCO,6103
2010,2002,,,,COINCO,COINCO,6103,COINCO,6103
2010,2003,,,,COINCO,COINCO,6103,COINCO,6103
2010,2004,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2005,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2006,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2007,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2008,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2009,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2010,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2011,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2012,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2013,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2014,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2015,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2016,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2017,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2018,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2019,,,,MACHALI,MACHALÍ,6108,MACHALÍ,6108
2010,2020,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2021,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2022,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2023,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2024,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2025,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2026,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2027,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2028,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2029,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2030,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2031,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2032,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2033,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2034,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2035,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2036,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2037,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2038,,,,QUINTA DE TILCOCO,QUINTA DE TILCOCO,6114,QUINTA DE TILCOCO,6114
2010,2039,,,,RENGO,RENGO,6115,RENGO,6115
2010,2040,,,,RENGO,RENGO,6115,RENGO,6115
2010,2041,,,,RENGO,RENGO,6115,RENGO,6115
2010,2042,,,,RENGO,RENGO,6115,RENGO,6115
2010,2043,,,,RENGO,RENGO,6115,RENGO,6115
2010,2044,,,,RENGO,RENGO,6115,RENGO,6115
2010,2045,,,,RENGO,RENGO,6115,RENGO,6115
2010,2046,,,,RENGO,RENGO,6115,RENGO,6115
2010,2047,,,,RENGO,RENGO,6115,RENGO,6115
2010,2048,,,,RENGO,RENGO,6115,RENGO,6115
2010,2049,,,,RENGO,RENGO,6115,RENGO,6115
2010,2050,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2051,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2052,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2053,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2054,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2055,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2056,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2057,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2058,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2059,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2060,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2061,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2062,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2063,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2064,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2065,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2066,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2067,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2068,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2069,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2070,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2071,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2072,,,,SAN FERNANDO,SAN FERNANDO,6301,SAN FERNANDO,6301
2010,2073,,,,CHIMBARONGO,CHIMBARONGO,6303,CHIMBARONGO,6303
2010,2074,,,,CHIMBARONGO,CHIMBARONGO,6303,CHIMBARONGO,6303
2010,2075,,,,CHIMBARONGO,CHIMBARONGO,6303,CHIMBARONGO,6303
2010,2076,,,,CHIMBARONGO,CHIMBARONGO,6303,CHIMBARONGO,6303
2010,2077,,,,CHIMBARONGO,CHIMBARONGO,6303,CHIMBARONGO,6303
2010,2078,,,,CHIMBARONGO,CHIMBARONGO,6303,CHIMBARONGO,6303
2010,2079,,,,CHIMBARONGO,CHIMBARONGO,6303,CHIMBARONGO,6303
2010,2080,,,,CHIMBARONGO,CHIMBARONGO,6303,CHIMBARONGO,6303
2010,2081,,,,CHIMBARONGO,CHIMBARONGO,6303,CHIMBARONGO,6303
2010,2082,,,,TALCA,TALCA,7101,TALCA,7101
2010,2083,,,,TALCA,TALCA,7101,TALCA,7101
2010,2084,,,,TALCA,TALCA,7101,TALCA,7101
2010,2085,,,,TALCA,TALCA,7101,TALCA,7101
2010,2086,,,,TALCA,TALCA,7101,TALCA,7101
2010,2087,,,,TALCA,TALCA,7101,TALCA,7101
2010,2088,,,,TALCA,TALCA,7101,TALCA,7101
2010,2089,,,,TALCA,TALCA,7101,TALCA,7101
2010,2090,,,,TALCA,TALCA,7101,TALCA,7101
2010,2091,,,,TALCA,TALCA,7101,TALCA,7101
2010,2092,,,,TALCA,TALCA,7101,TALCA,7101
2010,2093,,,,TALCA,TALCA,7101,TALCA,7101
2010,2094,,,,TALCA,TALCA,7101,TALCA,7101
2010,2095,,,,TALCA,TALCA,7101,TALCA,7101
2010,2096,,,,TALCA,TALCA,7101,TALCA,7101
2010,2097,,,,TALCA,TALCA,7101,TALCA,7101
2010,2098,,,,TALCA,TALCA,7101,TALCA,7101
2010,2099,,,,TALCA,TALCA,7101,TALCA,7101
2010,2100,,,,TALCA,TALCA,7101,TALCA,7101
2010,2101,,,,TALCA,TALCA,7101,TALCA,7101
2010,2102,,,,TALCA,TALCA,7101,TALCA,7101
2010,2103,,,,TALCA,TALCA,7101,TALCA,7101
2010,2104,,,,TALCA,TALCA,7101,TALCA,7101
2010,2105,,,,TALCA,TALCA,7101,TALCA,7101
2010,2106,,,,TALCA,TALCA,7101,TALCA,7101
2010,2107,,,,TALCA,TALCA,7101,TALCA,7101
2010,2108,,,,TALCA,TALCA,7101,TALCA,7101
2010,2109,,,,TALCA,TALCA,7101,TALCA,7101
2010,2110,,,,TALCA,TALCA,7101,TALCA,7101
2010,2111,,,,TALCA,TALCA,7101,TALCA,7101
2010,2112,,,,TALCA,TALCA,7101,TALCA,7101
2010,2113,,,,TALCA,TALCA,7101,TALCA,7101
2010,2114,,,,TALCA,TALCA,7101,TALCA,7101
2010,2115,,,,TALCA,TALCA,7101,TALCA,7101
2010,2116,,,,TALCA,TALCA,7101,TALCA,7101
2010,2117,,,,TALCA,TALCA,7101,TALCA,7101
2010,2118,,,,TALCA,TALCA,7101,TALCA,7101
2010,2119,,,,TALCA,TALCA,7101,TALCA,7101
2010,2120,,,,TALCA,TALCA,7101,TALCA,7101
2010,2121,,,,TALCA,TALCA,7101,TALCA,7101
2010,2122,,,,TALCA,TALCA,7101,TALCA,7101
2010,2123,,,,TALCA,TALCA,7101,TALCA,7101
2010,2124,,,,TALCA,TALCA,7101,TALCA,7101
2010,2125,,,,TALCA,TALCA,7101,TALCA,7101
2010,2126,,,,TALCA,TALCA,7101,TALCA,7101
2010,2127,,,,TALCA,TALCA,7101,TALCA,7101
2010,2128,,,,TALCA,TALCA,7101,TALCA,7101
2010,2129,,,,TALCA,TALCA,7101,TALCA,7101
2010,2130,,,,TALCA,TALCA,7101,TALCA,7101
2010,2131,,,,TALCA,TALCA,7101,TALCA,7101
2010,2132,,,,TALCA,TALCA,7101,TALCA,7101
2010,2133,,,,TALCA,TALCA,7101,TALCA,7101
2010,2134,,,,TALCA,TALCA,7101,TALCA,7101
2010,2135,,,,TALCA,TALCA,7101,TALCA,7101
2010,2136,,,,TALCA,TALCA,7101,TALCA,7101
2010,2137,,,,CONSTITUCION,CONSTITUCIÓN,7102,CONSTITUCIÓN,7102
2010,2138,,,,CONSTITUCION,CONSTITUCIÓN,7102,CONSTITUCIÓN,7102
2010,2139,,,,CONSTITUCION,CONSTITUCIÓN,7102,CONSTITUCIÓN,7102
2010,2140,,,,CONSTITUCION,CONSTITUCIÓN,7102,CONSTITUCIÓN,7102
2010,2141,,,,CONSTITUCION,CONSTITUCIÓN,7102,CONSTITUCIÓN,7102
2010,2142,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2143,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2144,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2145,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2146,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2147,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2148,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2149,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2150,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2151,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2152,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2153,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2154,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2155,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2156,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2157,,,,RIO CLARO,RÍO CLARO,7108,RÍO CLARO,7108
2010,2158,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2159,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2160,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2161,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2162,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2163,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2164,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2165,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2166,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2167,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2168,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2169,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2170,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2171,,,,CHANCO,CHANCO,7202,CHANCO,7202
2010,2172,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2173,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2174,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2175,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2176,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2177,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2178,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2179,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2180,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2181,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2182,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2183,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2184,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2185,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2186,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2187,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2188,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2189,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2190,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2191,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2192,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2193,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2194,,,,CURICO,CURICÓ,7301,CURICÓ,7301
2010,2195,,,,SAGRADA FAMILIA,SAGRADA FAMILIA,7307,SAGRADA FAMILIA,7307
2010,2196,,,,SAGRADA FAMILIA,SAGRADA FAMILIA,7307,SAGRADA FAMILIA,7307
2010,2197,,,,SAGRADA FAMILIA,SAGRADA FAMILIA,7307,SAGRADA FAMILIA,7307
2010,2198,,,,SAGRADA FAMILIA,SAGRADA FAMILIA,7307,SAGRADA FAMILIA,7307
2010,2199,,,,SAGRADA FAMILIA,SAGRADA FAMILIA,7307,SAGRADA FAMILIA,7307
2010,2200,,,,SAGRADA FAMILIA,SAGRADA FAMILIA,7307,SAGRADA FAMILIA,7307
2010,2201,,,,SAGRADA FAMILIA,SAGRADA FAMILIA,7307,SAGRADA FAMILIA,7307
2010,2202,,,,SAGRADA FAMILIA,SAGRADA FAMILIA,7307,SAGRADA FAMILIA,7307
2010,2203,,,,SAGRADA FAMILIA,SAGRADA FAMILIA,7307,SAGRADA FAMILIA,7307
2010,2204,,,,SAGRADA FAMILIA,SAGRADA FAMILIA,7307,SAGRADA FAMILIA,7307
2010,2205,,,,SAGRADA FAMILIA,SAGRADA FAMILIA,7307,SAGRADA FAMILIA,7307
2010,2206,,,,LINARES,LINARES,7401,LINARES,7401
2010,2207,,,,LINARES,LINARES,7401,LINARES,7401
2010,2208,,,,LINARES,LINARES,7401,LINARES,7401
2010,2209,,,,LINARES,LINARES,7401,LINARES,7401
2010,2210,,,,LINARES,LINARES,7401,LINARES,7401
2010,2211,,,,LINARES,LINARES,7401,LINARES,7401
2010,2212,,,,LINARES,LINARES,7401,LINARES,7401
2010,2213,,,,LINARES,LINARES,7401,LINARES,7401
2010,2214,,,,LINARES,LINARES,7401,LINARES,7401
2010,2215,,,,LINARES,LINARES,7401,LINARES,7401
2010,2216,,,,LINARES,LINARES,7401,LINARES,7401
2010,2217,,,,LINARES,LINARES,7401,LINARES,7401
2010,2218,,,,LINARES,LINARES,7401,LINARES,7401
2010,2219,,,,LINARES,LINARES,7401,LINARES,7401
2010,2220,,,,LINARES,LINARES,7401,LINARES,7401
